"Date","Price","Open","High","Low","Change %"
"Apr 22, 1994","5.6070","5.6070","5.6070","5.6070","0.95%"
"Apr 21, 1994","5.5540","5.5540","5.5540","5.5540","-1.82%"
"Apr 20, 1994","5.6570","5.6570","5.6570","5.6570","-0.28%"
"Apr 19, 1994","5.6730","5.6730","5.6730","5.6730","0.00%"
"Apr 18, 1994","5.6730","5.6730","5.6730","5.6730","3.47%"
"Apr 15, 1994","5.4830","5.4830","5.4830","5.4830","0.66%"
"Apr 14, 1994","5.4470","5.4470","5.4470","5.4470","0.63%"
"Apr 13, 1994","5.4130","5.4130","5.4130","5.4130","0.32%"
"Apr 12, 1994","5.3960","5.3960","5.3960","5.3960","-0.30%"
"Apr 11, 1994","5.4120","5.4120","5.4120","5.4120","0.02%"
"Apr 08, 1994","5.4110","5.4110","5.4110","5.4110","0.95%"
"Apr 07, 1994","5.3600","5.3600","5.3600","5.3600","-0.63%"
"Apr 06, 1994","5.3940","5.3940","5.3940","5.3940","-0.61%"
"Apr 05, 1994","5.4270","5.4270","5.4270","5.4270","-2.72%"
"Apr 04, 1994","5.5790","5.5790","5.5790","5.5790","7.45%"
"Mar 31, 1994","5.1920","5.1920","5.1920","5.1920","0.33%"
"Mar 30, 1994","5.1750","5.1750","5.1750","5.1750","-0.33%"
"Mar 29, 1994","5.1920","5.1920","5.1920","5.1920","1.31%"
"Mar 28, 1994","5.1250","5.1250","5.1250","5.1250","0.00%"
"Mar 25, 1994","5.1250","5.1250","5.1250","5.1250","0.87%"
"Mar 24, 1994","5.0810","5.0810","5.0810","5.0810","0.43%"
"Mar 23, 1994","5.0590","5.0590","5.0590","5.0590","2.22%"
"Mar 22, 1994","4.9490","4.9490","4.9490","4.9490","-2.37%"
"Mar 21, 1994","5.0690","5.0690","5.0690","5.0690","1.04%"
"Mar 18, 1994","5.0170","5.0170","5.0170","5.0170","1.76%"
"Mar 17, 1994","4.9300","4.9300","4.9300","4.9300","0.72%"
"Mar 16, 1994","4.8950","4.8950","4.8950","4.8950","-1.03%"
"Mar 15, 1994","4.9460","4.9460","4.9460","4.9460","-0.34%"
"Mar 14, 1994","4.9630","4.9630","4.9630","4.9630","0.87%"
"Mar 11, 1994","4.9200","4.9200","4.9200","4.9200","-0.83%"
"Mar 10, 1994","4.9610","4.9610","4.9610","4.9610","1.04%"
"Mar 09, 1994","4.9100","4.9100","4.9100","4.9100","-0.35%"
"Mar 08, 1994","4.9270","4.9270","4.9270","4.9270","1.05%"
"Mar 07, 1994","4.8760","4.8760","4.8760","4.8760","-0.33%"
"Mar 04, 1994","4.8920","4.8920","4.8920","4.8920","1.75%"
"Mar 03, 1994","4.8080","4.8080","4.8080","4.8080","0.71%"
"Mar 02, 1994","4.7740","4.7740","4.7740","4.7740","-1.04%"
"Mar 01, 1994","4.8240","4.8240","4.8240","4.8240","3.19%"
"Feb 28, 1994","4.6750","4.6750","4.6750","4.6750","-0.70%"
"Feb 25, 1994","4.7080","4.7080","4.7080","4.7080","-0.34%"
"Feb 24, 1994","4.7240","4.7240","4.7240","4.7240","6.35%"
"Feb 23, 1994","4.4420","4.4420","4.4420","4.4420","-1.88%"
"Feb 22, 1994","4.5270","4.5270","4.5270","4.5270","-0.37%"
"Feb 21, 1994","4.5440","4.5440","4.5440","4.5440","0.49%"
"Feb 18, 1994","4.5220","4.5220","4.5220","4.5220","0.91%"
"Feb 17, 1994","4.4810","4.4810","4.4810","4.4810","1.56%"
"Feb 16, 1994","4.4120","4.4120","4.4120","4.4120","0.20%"
"Feb 15, 1994","4.4030","4.4030","4.4030","4.4030","0.00%"
"Feb 14, 1994","4.4030","4.4030","4.4030","4.4030","-0.18%"
"Feb 11, 1994","4.4110","4.4110","4.4110","4.4110","-0.81%"
"Feb 10, 1994","4.4470","4.4470","4.4470","4.4470","1.05%"
"Feb 09, 1994","4.4010","4.4010","4.4010","4.4010","-0.36%"
"Feb 08, 1994","4.4170","4.4170","4.4170","4.4170","0.39%"
"Feb 07, 1994","4.4000","4.4000","4.4000","4.4000","0.20%"
"Feb 04, 1994","4.3910","4.3910","4.3910","4.3910","2.57%"
"Feb 03, 1994","4.2810","4.2810","4.2810","4.2810","2.39%"
"Feb 02, 1994","4.1810","4.1810","4.1810","4.1810","-0.40%"
"Feb 01, 1994","4.1980","4.1980","4.1980","4.1980","1.82%"
"Jan 31, 1994","4.1230","4.1230","4.1230","4.1230","0.59%"
"Jan 28, 1994","4.0990","4.0990","4.0990","4.0990","-0.39%"
"Jan 27, 1994","4.1150","4.1150","4.1150","4.1150","-0.41%"
"Jan 26, 1994","4.1320","4.1320","4.1320","4.1320","1.32%"
"Jan 25, 1994","4.0780","4.0780","4.0780","4.0780","0.39%"
"Jan 24, 1994","4.0620","4.0620","4.0620","4.0620","0.10%"
"Jan 21, 1994","4.0580","4.0580","4.0580","4.0580","0.82%"
"Jan 20, 1994","4.0250","4.0250","4.0250","4.0250","-1.57%"
"Jan 19, 1994","4.0890","4.0890","4.0890","4.0890","-0.20%"
"Jan 18, 1994","4.0970","4.0970","4.0970","4.0970","-0.92%"
"Jan 17, 1994","4.1350","4.1350","4.1350","4.1350","0.10%"
"Jan 14, 1994","4.1310","4.1310","4.1310","4.1310","0.58%"
"Jan 13, 1994","4.1070","4.1070","4.1070","4.1070","2.29%"
"Jan 12, 1994","4.0150","4.0150","4.0150","4.0150","-0.84%"
"Jan 11, 1994","4.0490","4.0490","4.0490","4.0490","-0.42%"
"Jan 10, 1994","4.0660","4.0660","4.0660","4.0660","-0.42%"
"Jan 07, 1994","4.0830","4.0830","4.0830","4.0830","-3.15%"
"Jan 06, 1994","4.2160","4.2160","4.2160","4.2160","-1.56%"
"Jan 05, 1994","4.2830","4.2830","4.2830","4.2830","0.40%"
"Jan 04, 1994","4.2660","4.2660","4.2660","4.2660","-1.16%"
"Jan 03, 1994","4.3160","4.3160","4.3160","4.3160","1.74%"
"Dec 30, 1993","4.2420","4.2420","4.2420","4.2420","1.00%"
"Dec 29, 1993","4.2000","4.2000","4.2000","4.2000","0.48%"
"Dec 28, 1993","4.1800","4.1800","4.1800","4.1800","-0.48%"
"Dec 27, 1993","4.2000","4.2000","4.2000","4.2000","0.29%"
"Dec 23, 1993","4.1880","4.1880","4.1880","4.1880","0.10%"
"Dec 22, 1993","4.1840","4.1840","4.1840","4.1840","-0.33%"
"Dec 21, 1993","4.1980","4.1980","4.1980","4.1980","0.00%"
"Dec 20, 1993","4.1980","4.1980","4.1980","4.1980","0.82%"
"Dec 17, 1993","4.1640","4.1640","4.1640","4.1640","-0.83%"
"Dec 16, 1993","4.1990","4.1990","4.1990","4.1990","0.12%"
"Dec 15, 1993","4.1940","4.1940","4.1940","4.1940","-0.90%"
"Dec 14, 1993","4.2320","4.2320","4.2320","4.2320","0.38%"
"Dec 13, 1993","4.2160","4.2160","4.2160","4.2160","0.00%"
"Dec 10, 1993","4.2160","4.2160","4.2160","4.2160","1.20%"
"Dec 09, 1993","4.1660","4.1660","4.1660","4.1660","0.60%"
"Dec 08, 1993","4.1410","4.1410","4.1410","4.1410","-0.72%"
"Dec 07, 1993","4.1710","4.1710","4.1710","4.1710","0.31%"
"Dec 06, 1993","4.1580","4.1580","4.1580","4.1580","-1.19%"
"Dec 03, 1993","4.2080","4.2080","4.2080","4.2080","-0.02%"
"Dec 02, 1993","4.2090","4.2090","4.2090","4.2090","0.69%"
"Dec 01, 1993","4.1800","4.1800","4.1800","4.1800","-0.97%"
"Nov 30, 1993","4.2210","4.2210","4.2210","4.2210","1.27%"
"Nov 29, 1993","4.1680","4.1680","4.1680","4.1680","0.41%"
"Nov 26, 1993","4.1510","4.1510","4.1510","4.1510","-1.19%"
"Nov 24, 1993","4.2010","4.2010","4.2010","4.2010","-0.38%"
"Nov 23, 1993","4.2170","4.2170","4.2170","4.2170","-0.31%"
"Nov 22, 1993","4.2300","4.2300","4.2300","4.2300","0.91%"
"Nov 19, 1993","4.1920","4.1920","4.1920","4.1920","1.57%"
"Nov 18, 1993","4.1270","4.1270","4.1270","4.1270","1.35%"
"Nov 17, 1993","4.0720","4.0720","4.0720","4.0720","0.52%"
"Nov 16, 1993","4.0510","4.0510","4.0510","4.0510","-0.49%"
"Nov 15, 1993","4.0710","4.0710","4.0710","4.0710","-0.73%"
"Nov 12, 1993","4.1010","4.1010","4.1010","4.1010","-1.20%"
"Nov 11, 1993","4.1510","4.1510","4.1510","4.1510","0.02%"
"Nov 10, 1993","4.1500","4.1500","4.1500","4.1500","1.44%"
"Nov 09, 1993","4.0910","4.0910","4.0910","4.0910","-0.39%"
"Nov 08, 1993","4.1070","4.1070","4.1070","4.1070","-1.61%"
"Nov 05, 1993","4.1740","4.1740","4.1740","4.1740","0.43%"
"Nov 04, 1993","4.1560","4.1560","4.1560","4.1560","0.41%"
"Nov 03, 1993","4.1390","4.1390","4.1390","4.1390","0.00%"
"Nov 02, 1993","4.1390","4.1390","4.1390","4.1390","0.80%"
"Nov 01, 1993","4.1060","4.1060","4.1060","4.1060","3.77%"
"Oct 28, 1993","3.9570","3.9570","3.9570","3.9570","-1.03%"
"Oct 27, 1993","3.9980","3.9980","3.9980","3.9980","2.75%"
"Oct 26, 1993","3.8910","3.8910","3.8910","3.8910","-0.44%"
"Oct 25, 1993","3.9080","3.9080","3.9080","3.9080","0.00%"
"Oct 22, 1993","3.9080","3.9080","3.9080","3.9080","1.32%"
"Oct 21, 1993","3.8570","3.8570","3.8570","3.8570","0.89%"
"Oct 20, 1993","3.8230","3.8230","3.8230","3.8230","-0.03%"
"Oct 19, 1993","3.8240","3.8240","3.8240","3.8240","-0.31%"
"Oct 18, 1993","3.8360","3.8360","3.8360","3.8360","1.43%"
"Oct 15, 1993","3.7820","3.7820","3.7820","3.7820","-0.24%"
"Oct 14, 1993","3.7910","3.7910","3.7910","3.7910","-0.66%"
"Oct 13, 1993","3.8160","3.8160","3.8160","3.8160","0.21%"
"Oct 12, 1993","3.8080","3.8080","3.8080","3.8080","4.10%"
"Oct 11, 1993","3.6580","3.6580","3.6580","3.6580","-3.10%"
"Oct 08, 1993","3.7750","3.7750","3.7750","3.7750","-1.31%"
"Oct 07, 1993","3.8250","3.8250","3.8250","3.8250","0.00%"
"Oct 06, 1993","3.8250","3.8250","3.8250","3.8250","-0.65%"
"Oct 05, 1993","3.8500","3.8500","3.8500","3.8500","0.65%"
"Oct 04, 1993","3.8250","3.8250","3.8250","3.8250","-0.23%"
"Oct 01, 1993","3.8340","3.8340","3.8340","3.8340","-1.06%"
"Sep 30, 1993","3.8750","3.8750","3.8750","3.8750","0.86%"
"Sep 29, 1993","3.8420","3.8420","3.8420","3.8420","1.29%"
"Sep 28, 1993","3.7930","3.7930","3.7930","3.7930","0.00%"
"Sep 27, 1993","3.7930","3.7930","3.7930","3.7930","-1.28%"
"Sep 24, 1993","3.8420","3.8420","3.8420","3.8420","-1.89%"
"Sep 23, 1993","3.9160","3.9160","3.9160","3.9160","0.20%"
"Sep 22, 1993","3.9080","3.9080","3.9080","3.9080","1.32%"
"Sep 21, 1993","3.8570","3.8570","3.8570","3.8570","-1.18%"
"Sep 20, 1993","3.9030","3.9030","3.9030","3.9030","0.85%"
"Sep 17, 1993","3.8700","3.8700","3.8700","3.8700","0.10%"
"Sep 16, 1993","3.8660","3.8660","3.8660","3.8660","0.44%"
"Sep 15, 1993","3.8490","3.8490","3.8490","3.8490","-0.65%"
"Sep 14, 1993","3.8740","3.8740","3.8740","3.8740","1.73%"
"Sep 13, 1993","3.8080","3.8080","3.8080","3.8080","0.77%"
"Sep 10, 1993","3.7790","3.7790","3.7790","3.7790","-1.61%"
"Sep 09, 1993","3.8410","3.8410","3.8410","3.8410","2.18%"
"Sep 08, 1993","3.7590","3.7590","3.7590","3.7590","1.79%"
"Sep 07, 1993","3.6930","3.6930","3.6930","3.6930","-0.46%"
"Sep 03, 1993","3.7100","3.7100","3.7100","3.7100","-2.60%"
"Sep 02, 1993","3.8090","3.8090","3.8090","3.8090","-1.27%"
"Sep 01, 1993","3.8580","3.8580","3.8580","3.8580","-0.34%"
"Aug 31, 1993","3.8710","3.8710","3.8710","3.8710","0.75%"
"Aug 30, 1993","3.8420","3.8420","3.8420","3.8420","-0.44%"
"Aug 27, 1993","3.8590","3.8590","3.8590","3.8590","0.86%"
"Aug 26, 1993","3.8260","3.8260","3.8260","3.8260","-0.86%"
"Aug 25, 1993","3.8590","3.8590","3.8590","3.8590","0.00%"
"Aug 24, 1993","3.8590","3.8590","3.8590","3.8590","-1.96%"
"Aug 23, 1993","3.9360","3.9360","3.9360","3.9360","0.64%"
"Aug 20, 1993","3.9110","3.9110","3.9110","3.9110","-0.03%"
"Aug 19, 1993","3.9120","3.9120","3.9120","3.9120","-1.09%"
"Aug 18, 1993","3.9550","3.9550","3.9550","3.9550","-0.85%"
"Aug 17, 1993","3.9890","3.9890","3.9890","3.9890","0.63%"
"Aug 16, 1993","3.9640","3.9640","3.9640","3.9640","0.00%"
"Aug 13, 1993","3.9640","3.9640","3.9640","3.9640","-1.69%"
"Aug 12, 1993","4.0320","4.0320","4.0320","4.0320","-0.93%"
"Aug 11, 1993","4.0700","4.0700","4.0700","4.0700","-0.32%"
"Aug 10, 1993","4.0830","4.0830","4.0830","4.0830","0.52%"
"Aug 09, 1993","4.0620","4.0620","4.0620","4.0620","-0.51%"
"Aug 06, 1993","4.0830","4.0830","4.0830","4.0830","-0.54%"
"Aug 05, 1993","4.1050","4.1050","4.1050","4.1050","-1.20%"
"Aug 04, 1993","4.1550","4.1550","4.1550","4.1550","0.10%"
"Aug 03, 1993","4.1510","4.1510","4.1510","4.1510","-0.79%"
"Aug 02, 1993","4.1840","4.1840","4.1840","4.1840","0.99%"
"Jul 30, 1993","4.1430","4.1430","4.1430","4.1430","0.70%"
"Jul 29, 1993","4.1140","4.1140","4.1140","4.1140","-2.44%"
"Jul 28, 1993","4.2170","4.2170","4.2170","4.2170","0.60%"
"Jul 27, 1993","4.1920","4.1920","4.1920","4.1920","0.00%"
"Jul 26, 1993","4.1920","4.1920","4.1920","4.1920","-0.40%"
"Jul 23, 1993","4.2090","4.2090","4.2090","4.2090","0.41%"
"Jul 22, 1993","4.1920","4.1920","4.1920","4.1920","2.07%"
"Jul 21, 1993","4.1070","4.1070","4.1070","4.1070","1.26%"
"Jul 20, 1993","4.0560","4.0560","4.0560","4.0560","1.68%"
"Jul 19, 1993","3.9890","3.9890","3.9890","3.9890","0.83%"
"Jul 16, 1993","3.9560","3.9560","3.9560","3.9560","-0.43%"
"Jul 15, 1993","3.9730","3.9730","3.9730","3.9730","0.40%"
"Jul 14, 1993","3.9570","3.9570","3.9570","3.9570","-1.35%"
"Jul 13, 1993","4.0110","4.0110","4.0110","4.0110","1.13%"
"Jul 12, 1993","3.9660","3.9660","3.9660","3.9660","1.07%"
"Jul 09, 1993","3.9240","3.9240","3.9240","3.9240","-0.86%"
"Jul 08, 1993","3.9580","3.9580","3.9580","3.9580","-0.85%"
"Jul 07, 1993","3.9920","3.9920","3.9920","3.9920","2.54%"
"Jul 06, 1993","3.8930","3.8930","3.8930","3.8930","-0.84%"
"Jul 02, 1993","3.9260","3.9260","3.9260","3.9260","-1.28%"
"Jul 01, 1993","3.9770","3.9770","3.9770","3.9770","-0.82%"
"Jun 30, 1993","4.0100","4.0100","4.0100","4.0100","0.00%"
"Jun 29, 1993","4.0100","4.0100","4.0100","4.0100","-1.01%"
"Jun 28, 1993","4.0510","4.0510","4.0510","4.0510","-1.00%"
"Jun 25, 1993","4.0920","4.0920","4.0920","4.0920","-1.18%"
"Jun 24, 1993","4.1410","4.1410","4.1410","4.1410","-1.29%"
"Jun 23, 1993","4.1950","4.1950","4.1950","4.1950","2.04%"
"Jun 22, 1993","4.1110","4.1110","4.1110","4.1110","-0.51%"
"Jun 21, 1993","4.1320","4.1320","4.1320","4.1320","-0.22%"
"Jun 18, 1993","4.1410","4.1410","4.1410","4.1410","1.64%"
"Jun 17, 1993","4.0740","4.0740","4.0740","4.0740","0.10%"
"Jun 16, 1993","4.0700","4.0700","4.0700","4.0700","-0.10%"
"Jun 15, 1993","4.0740","4.0740","4.0740","4.0740","-1.12%"
"Jun 14, 1993","4.1200","4.1200","4.1200","4.1200","-0.10%"
"Jun 11, 1993","4.1240","4.1240","4.1240","4.1240","-3.53%"
"Jun 10, 1993","4.2750","4.2750","4.2750","4.2750","0.00%"
"Jun 09, 1993","4.2750","4.2750","4.2750","4.2750","1.18%"
"Jun 08, 1993","4.2250","4.2250","4.2250","4.2250","-1.35%"
"Jun 07, 1993","4.2830","4.2830","4.2830","4.2830","-0.58%"
"Jun 04, 1993","4.3080","4.3080","4.3080","4.3080","4.44%"
"Jun 03, 1993","4.1250","4.1250","4.1250","4.1250","-0.79%"
"Jun 02, 1993","4.1580","4.1580","4.1580","4.1580","0.41%"
"Jun 01, 1993","4.1410","4.1410","4.1410","4.1410","-2.33%"
"May 28, 1993","4.2400","4.2400","4.2400","4.2400","0.09%"
"May 27, 1993","4.2360","4.2360","4.2360","4.2360","1.68%"
"May 26, 1993","4.1660","4.1660","4.1660","4.1660","0.07%"
"May 25, 1993","4.1630","4.1630","4.1630","4.1630","-0.41%"
"May 24, 1993","4.1800","4.1800","4.1800","4.1800","2.53%"
"May 21, 1993","4.0770","4.0770","4.0770","4.0770","1.59%"
"May 20, 1993","4.0130","4.0130","4.0130","4.0130","0.73%"
"May 19, 1993","3.9840","3.9840","3.9840","3.9840","-1.04%"
"May 18, 1993","4.0260","4.0260","4.0260","4.0260","0.22%"
"May 17, 1993","4.0170","4.0170","4.0170","4.0170","1.49%"
"May 14, 1993","3.9580","3.9580","3.9580","3.9580","1.93%"
"May 13, 1993","3.8830","3.8830","3.8830","3.8830","1.97%"
"May 12, 1993","3.8080","3.8080","3.8080","3.8080","0.87%"
"May 11, 1993","3.7750","3.7750","3.7750","3.7750","0.00%"
"May 10, 1993","3.7750","3.7750","3.7750","3.7750","0.11%"
"May 07, 1993","3.7710","3.7710","3.7710","3.7710","-0.24%"
"May 06, 1993","3.7800","3.7800","3.7800","3.7800","-0.32%"
"May 05, 1993","3.7920","3.7920","3.7920","3.7920","1.53%"
"May 04, 1993","3.7350","3.7350","3.7350","3.7350","0.00%"
"May 03, 1993","3.7350","3.7350","3.7350","3.7350","-1.94%"
"Apr 30, 1993","3.8090","3.8090","3.8090","3.8090","0.85%"
"Apr 29, 1993","3.7770","3.7770","3.7770","3.7770","-1.90%"
"Apr 28, 1993","3.8500","3.8500","3.8500","3.8500","0.50%"
"Apr 27, 1993","3.8310","3.8310","3.8310","3.8310","4.39%"
"Apr 26, 1993","3.6700","3.6700","3.6700","3.6700","-1.26%"
"Apr 23, 1993","3.7170","3.7170","3.7170","3.7170","0.32%"
"Apr 22, 1993","3.7050","3.7050","3.7050","3.7050","-0.46%"
"Apr 21, 1993","3.7220","3.7220","3.7220","3.7220","-0.91%"
"Apr 20, 1993","3.7560","3.7560","3.7560","3.7560","0.00%"
"Apr 19, 1993","3.7560","3.7560","3.7560","3.7560","-0.24%"
"Apr 16, 1993","3.7650","3.7650","3.7650","3.7650","-0.03%"
"Apr 15, 1993","3.7660","3.7660","3.7660","3.7660","0.45%"
"Apr 14, 1993","3.7490","3.7490","3.7490","3.7490","-0.90%"
"Apr 13, 1993","3.7830","3.7830","3.7830","3.7830","-0.42%"
"Apr 12, 1993","3.7990","3.7990","3.7990","3.7990","-0.89%"
"Apr 09, 1993","3.8330","3.8330","3.8330","3.8330","0.31%"
"Apr 08, 1993","3.8210","3.8210","3.8210","3.8210","-2.62%"
"Apr 07, 1993","3.9240","3.9240","3.9240","3.9240","0.10%"
"Apr 06, 1993","3.9200","3.9200","3.9200","3.9200","-0.53%"
"Apr 05, 1993","3.9410","3.9410","3.9410","3.9410","-0.63%"
"Apr 02, 1993","3.9660","3.9660","3.9660","3.9660","0.63%"
"Apr 01, 1993","3.9410","3.9410","3.9410","3.9410","-0.30%"
"Mar 31, 1993","3.9530","3.9530","3.9530","3.9530","1.15%"
"Mar 30, 1993","3.9080","3.9080","3.9080","3.9080","-1.24%"
"Mar 29, 1993","3.9570","3.9570","3.9570","3.9570","-1.44%"
"Mar 26, 1993","4.0150","4.0150","4.0150","4.0150","2.53%"
"Mar 25, 1993","3.9160","3.9160","3.9160","3.9160","0.44%"
"Mar 24, 1993","3.8990","3.8990","3.8990","3.8990","1.09%"
"Mar 23, 1993","3.8570","3.8570","3.8570","3.8570","-0.44%"
"Mar 22, 1993","3.8740","3.8740","3.8740","3.8740","-1.07%"
"Mar 19, 1993","3.9160","3.9160","3.9160","3.9160","1.95%"
"Mar 18, 1993","3.8410","3.8410","3.8410","3.8410","-2.54%"
"Mar 17, 1993","3.9410","3.9410","3.9410","3.9410","1.73%"
"Mar 16, 1993","3.8740","3.8740","3.8740","3.8740","-4.56%"
"Mar 15, 1993","4.0590","4.0590","4.0590","4.0590","-0.20%"
"Mar 12, 1993","4.0670","4.0670","4.0670","4.0670","1.90%"
"Mar 11, 1993","3.9910","3.9910","3.9910","3.9910","0.00%"
"Mar 10, 1993","3.9910","3.9910","3.9910","3.9910","0.00%"
"Mar 09, 1993","3.9910","3.9910","3.9910","3.9910","1.27%"
"Mar 08, 1993","3.9410","3.9410","3.9410","3.9410","1.29%"
"Mar 05, 1993","3.8910","3.8910","3.8910","3.8910","4.40%"
"Mar 04, 1993","3.7270","3.7270","3.7270","3.7270","-1.74%"
"Mar 03, 1993","3.7930","3.7930","3.7930","3.7930","-1.68%"
"Mar 02, 1993","3.8580","3.8580","3.8580","3.8580","-0.23%"
"Mar 01, 1993","3.8670","3.8670","3.8670","3.8670","-1.25%"
"Feb 26, 1993","3.9160","3.9160","3.9160","3.9160","-1.04%"
"Feb 25, 1993","3.9570","3.9570","3.9570","3.9570","0.00%"
"Feb 24, 1993","3.9570","3.9570","3.9570","3.9570","2.75%"
"Feb 23, 1993","3.8510","3.8510","3.8510","3.8510","-2.16%"
"Feb 22, 1993","3.9360","3.9360","3.9360","3.9360","-0.66%"
"Feb 19, 1993","3.9620","3.9620","3.9620","3.9620","1.25%"
"Feb 18, 1993","3.9130","3.9130","3.9130","3.9130","-2.61%"
"Feb 17, 1993","4.0180","4.0180","4.0180","4.0180","-1.95%"
"Feb 16, 1993","4.0980","4.0980","4.0980","4.0980","-1.61%"
"Feb 12, 1993","4.1650","4.1650","4.1650","4.1650","-0.02%"
"Feb 11, 1993","4.1660","4.1660","4.1660","4.1660","-1.95%"
"Feb 10, 1993","4.2490","4.2490","4.2490","4.2490","1.29%"
"Feb 09, 1993","4.1950","4.1950","4.1950","4.1950","1.50%"
"Feb 08, 1993","4.1330","4.1330","4.1330","4.1330","1.52%"
"Feb 05, 1993","4.0710","4.0710","4.0710","4.0710","-2.40%"
"Feb 04, 1993","4.1710","4.1710","4.1710","4.1710","-1.56%"
"Feb 03, 1993","4.2370","4.2370","4.2370","4.2370","-0.21%"
"Feb 02, 1993","4.2460","4.2460","4.2460","4.2460","1.68%"
"Feb 01, 1993","4.1760","4.1760","4.1760","4.1760","-0.10%"
"Jan 29, 1993","4.1800","4.1800","4.1800","4.1800","0.50%"
"Jan 28, 1993","4.1590","4.1590","4.1590","4.1590","-2.53%"
"Jan 27, 1993","4.2670","4.2670","4.2670","4.2670","-0.35%"
"Jan 26, 1993","4.2820","4.2820","4.2820","4.2820","2.03%"
"Jan 25, 1993","4.1970","4.1970","4.1970","4.1970","-1.22%"
"Jan 22, 1993","4.2490","4.2490","4.2490","4.2490","-1.21%"
"Jan 21, 1993","4.3010","4.3010","4.3010","4.3010","-1.17%"
"Jan 20, 1993","4.3520","4.3520","4.3520","4.3520","0.07%"
"Jan 19, 1993","4.3490","4.3490","4.3490","4.3490","1.28%"
"Jan 18, 1993","4.2940","4.2940","4.2940","4.2940","0.19%"
"Jan 15, 1993","4.2860","4.2860","4.2860","4.2860","-1.11%"
"Jan 14, 1993","4.3340","4.3340","4.3340","4.3340","-1.99%"
"Jan 13, 1993","4.4220","4.4220","4.4220","4.4220","-0.76%"
"Jan 12, 1993","4.4560","4.4560","4.4560","4.4560","0.45%"
"Jan 11, 1993","4.4360","4.4360","4.4360","4.4360","-1.03%"
"Jan 08, 1993","4.4820","4.4820","4.4820","4.4820","-3.18%"
"Jan 07, 1993","4.6290","4.6290","4.6290","4.6290","2.68%"
"Jan 06, 1993","4.5080","4.5080","4.5080","4.5080","0.74%"
"Jan 05, 1993","4.4750","4.4750","4.4750","4.4750","0.38%"
"Jan 04, 1993","4.4580","4.4580","4.4580","4.4580","1.11%"
"Dec 31, 1992","4.4090","4.4090","4.4090","4.4090","-1.14%"
"Dec 30, 1992","4.4600","4.4600","4.4600","4.4600","-2.87%"
"Dec 29, 1992","4.5920","4.5920","4.5920","4.5920","-1.08%"
"Dec 28, 1992","4.6420","4.6420","4.6420","4.6420","0.83%"
"Dec 25, 1992","4.6040","4.6040","4.6040","4.6040","0.00%"
"Dec 24, 1992","4.6040","4.6040","4.6040","4.6040","-0.82%"
"Dec 23, 1992","4.6420","4.6420","4.6420","4.6420","0.78%"
"Dec 21, 1992","4.6060","4.6060","4.6060","4.6060","-0.39%"
"Dec 18, 1992","4.6240","4.6240","4.6240","4.6240","-0.09%"
"Dec 17, 1992","4.6280","4.6280","4.6280","4.6280","0.09%"
"Dec 16, 1992","4.6240","4.6240","4.6240","4.6240","-2.14%"
"Dec 15, 1992","4.7250","4.7250","4.7250","4.7250","-1.42%"
"Dec 14, 1992","4.7930","4.7930","4.7930","4.7930","0.88%"
"Dec 11, 1992","4.7510","4.7510","4.7510","4.7510","2.55%"
"Dec 10, 1992","4.6330","4.6330","4.6330","4.6330","0.91%"
"Dec 09, 1992","4.5910","4.5910","4.5910","4.5910","0.75%"
"Dec 08, 1992","4.5570","4.5570","4.5570","4.5570","-1.45%"
"Dec 07, 1992","4.6240","4.6240","4.6240","4.6240","-1.09%"
"Dec 04, 1992","4.6750","4.6750","4.6750","4.6750","-1.91%"
"Dec 03, 1992","4.7660","4.7660","4.7660","4.7660","-0.36%"
"Dec 02, 1992","4.7830","4.7830","4.7830","4.7830","0.19%"
"Dec 01, 1992","4.7740","4.7740","4.7740","4.7740","-0.35%"
"Nov 30, 1992","4.7910","4.7910","4.7910","4.7910","0.00%"
"Nov 27, 1992","4.7910","4.7910","4.7910","4.7910","1.76%"
"Nov 26, 1992","4.7080","4.7080","4.7080","4.7080","-0.25%"
"Nov 25, 1992","4.7200","4.7200","4.7200","4.7200","1.68%"
"Nov 24, 1992","4.6420","4.6420","4.6420","4.6420","0.76%"
"Nov 20, 1992","4.6070","4.6070","4.6070","4.6070","2.49%"
"Nov 19, 1992","4.4950","4.4950","4.4950","4.4950","-0.75%"
"Nov 18, 1992","4.5290","4.5290","4.5290","4.5290","-1.65%"
"Nov 17, 1992","4.6050","4.6050","4.6050","4.6050","-1.27%"
"Nov 16, 1992","4.6640","4.6640","4.6640","4.6640","3.21%"
"Nov 13, 1992","4.5190","4.5190","4.5190","4.5190","2.31%"
"Nov 12, 1992","4.4170","4.4170","4.4170","4.4170","-0.67%"
"Nov 11, 1992","4.4470","4.4470","4.4470","4.4470","-0.74%"
"Nov 10, 1992","4.4800","4.4800","4.4800","4.4800","-1.56%"
"Nov 09, 1992","4.5510","4.5510","4.5510","4.5510","1.88%"
"Nov 06, 1992","4.4670","4.4670","4.4670","4.4670","2.22%"
"Nov 05, 1992","4.3700","4.3700","4.3700","4.3700","-1.42%"
